ID,Text,Comment
Building.TubewayLevee.DisplayName,Трубомобільна дамба,
NaturalResource.AppleTree.DisplayName,Яблуня,
NaturalResource.AppleTree.FlavorDescription,Насіння привезли мандрівники з далеких земель.,
NaturalResource.Beetroot.DisplayName,Буряк,
NaturalResource.Beetroot.FlavorDescription,"Фіолетовий. Смакує чудово, якщо приготувати в олії та полити сиропом.",
NaturalResource.Pepper.DisplayName,Болгарський перець,
NaturalResource.Pepper.FlavorDescription,Тільки сміливці їдять його сирим.,
NaturalResource.Radish.DisplayName,Редиска,
NaturalResource.Radish.FlavorDescription,"Гірка. Ви б, мабуть, віддали перевагу моркві.",
NaturalResource.Tomato.DisplayName,Помідор,
NaturalResource.Tomato.FlavorDescription,Соковитий,
Need.Fire.DisplayName,Вогонь,
Need.DryFur.DisplayName,Сухе хутро,
ToolGroups.Clay,Глина,
ToolGroups.Platforms,Платформи та навіси,
ToolGroups.Industry,Промисловість,
ToolGroups.Bridges,Мости,
Building.Wonder.Emberpelts.DisplayName,Диво вогню,
Building.Wonder.Emberpelts.Description,"Розподіляє ресурси по всій Землі. Після запуску робить бобрів в окрузі надзвичайно щасливими.",
Building.Wonder.Emberpelts.FlavorDescription,"Як на мене, це схоже на величезне вогнище.",
Faction.Emberpelts.WonderCompletionFlavor,"Зібравши величезне багатство та знання, ваші бобри спробували поділитися плодами своєї праці з планетою, що потерпає. На жаль, усе це охопило полум'ям Проте ваші бобри принаймні подивилися, як усе горить!",
Faction.Emberpelts.WonderCompletionMessage,"Вітаємо! Ви опанували Жарохутрих і використали ресурси цієї мапи, щоб побудувати диво фракції.",
Building.LumberMill.Large.DisplayName,Велика лісопильня,
Building.Smelter.Large.DisplayName,Велика плавильня,
Building.GearWorkshop.Large.DisplayName,Велика майстерня шестерень,
Good.PhoenixEssence.DisplayName,Есенція фенікса,
Good.PhoenixEssence.PluralDisplayName,Есенція фенікса,
Need.Juice.DisplayName,Сік,
Building.Floodgate.Flat.DisplayName,Плаский шлюз,
Building.DoubleFloodgate.Flat.DisplayName,Подвійний плаский шлюз,
Building.TripleFloodgate.Flat.DisplayName,Потрійний плаский шлюз,
Building.Floodgate.Flat.Description,"Блокує воду до регульованої висоти. Нова, більш компактна конструкція дозволяє будувати поверх нього.",
Building.PhoenixDistillery.DisplayName,Феніксова гуральня,
Building.PhoenixDistillery.Description,Призначена для виробництва есенції фенікса.,
Manufactory.Recipe.BadwaterRig.PurifiedWater,Очищена вода,
Manufactory.Recipe.BadwaterRig.ForcedExtraction,Примусова екстракція зловоди,
Building.SkyBridge.DisplayName,Перехід,
Building.SkyBridge.Description,Критий перехід для переміщення між хатинами.,
Building.SkyBridgeEntrance.DisplayName,Вхід переходу,
Building.SkyBridgeEntrance.Description,Додає двері до переходу. Це дозволяє бобрам переходити зі стежок до переходів.,
Building.DistrictCrossingTubeway.DisplayName,Трубомобільний вузол району,
Building.DistrictGateTubeway.DisplayName,Трубомобільні ворота району,
Building.DistrictGateTubeway.Description,Трубомобільне з'єднання для переміщення між районами,
Building.DistrictGate.Description,Розділяє райони.,
Building.DistrictGate.DisplayName,Ворота району,
Building.DistrictGate.FlavorDescription,"Ви повинні зібрати свої припаси перед тим, як вирушати в дорогу.",
Building.TubewaySkyBridge.DisplayName,З'єднання трубомобіль-перехід,
Building.TubewaySkyBridge.Description,Трубомобільне з'єднання для переходів хатин. Дозволяє бобрам переходити між трубомобілем та переходом.,
Building.SkyBridgeStairs.DisplayName,Сходи переходу,
Building.SkyBridgeLadder.DisplayName,Драбина переходу,
Building.SkyBridgeBridge.DisplayName,Міст переходу,
Building.LeveeTunnel.DisplayName,Тунель дамби,
Building.TubewayBridge.DisplayName,Міст трубомобіля,
Building.TubewayLeveeTunnel.DisplayName,Тунель трубомобіль-дамба,
Building.TubewayTunnel.DisplayName,Тунель трубомобіль,
Building.TunnelOther.Description,"Прокладає тунель крізь ландшафт, замінюючи іншу споруду. Використовуйте інструмент шарів, щоб бачити під землею чи спорудами.",
Building.VerticalPowerShaftTunnel.DisplayName,Вертикальний вал тунелю,
Building.DistrictCenter.FlavorDescription.Emberpelts,"""Вогняні серця."" —гасло Жарохутрих",The motto must be the same as in Faction.Emberpelts.Description
Building.AquiferRig.DisplayName,Водоносна бурова установка,
Building.MetalPlatform.DisplayName,Металева платформа,
Building.Tubeway.Gate.DisplayName,Трубомобільні ворота,
Building.Tubeway.Gate.Description,Роз'єднює трубомобіль за потреби.,
Building.ImpermeablePowerShaft.Description,Передає силу. Блокує воду.,
Building.ImpermeablePowerShaft.DisplayName,Водонепроникний вал,Must be consistent with Building.PowerShaft.DisplayName. An axle which transfers power embedded in a block of wood which keeps it watertight.
Building.Airlock.Description,"Дозволяє бобрам проходити, водночас стримуючи воду",
Building.Airlock.DisplayName,Повітряний шлюз,
