ID,Text,Comment
Lapantouflemagic.primitivedamUtility.FlavorDescription,Pretty convenient!,49
Lapantouflemagic.LogstairsWB.DisplayName,Log Stairs,50
Lapantouflemagic.logstairsWB.DisplayName,Brown Log Stairs,51
Lapantouflemagic.BirchlogstairsWB.DisplayName,Birch Log Stairs,52
Lapantouflemagic.ScramblelogstairsWB.DisplayName,Scrambled Log Stairs,53
Lapantouflemagic.logstairsWB.Description,A bunch of logs arranged into primitive stairs.,54
Lapantouflemagic.logstairsWB.FlavorDescription,"""And <i>that</i> is why we need education""
 -A scientist beaver",55
Lapantouflemagic.CrappyplatformWB.DisplayName,Crappy Platforms,56
Lapantouflemagic.CrappyplatformWB_brown.DisplayName,Brown Crappy Platform,57
Lapantouflemagic.CrappyplatformWB_birch.DisplayName,Birch Crappy Platform,58
Lapantouflemagic.CrappyplatformWB_scramble.DisplayName,Scrambled Crappy Platform,59
Lapantouflemagic.CrappyplatformWB.Description,A sorry excuse of a platform that is an embarrassment to beaverkind.,60
Lapantouflemagic.CrappyplatformWB.FlavorDescription,"""And <i>that too</i>, is why we need education""
 -A scientist beaver",61
Lapantouflemagic.crappyWaterWheel.DisplayName,Crappy Water Wheel,62
Lapantouflemagic.crappyWaterWheel.Description,A crudely made but easy to build water wheel.,63
Lapantouflemagic.crappyWaterWheel.FlavorDescription,"""With so much friction we're lucky it didn't catch on fire!""
 -An alchemist beaver",64
Lapantouflemagic.doublewatertightlodge.DisplayName,Two-story Watertight Lodge,89
Lapantouflemagic.doublewatertightlodgeBottom.Description,"A medium house for two hauler beavers.
<color=#00FFFF>Works as a Levee</color>",91
Lapantouflemagic.doublewatertightlodge.FlavorDescription,"""Can we even feed that many people?""
 -A farmer beaver",92
Lapantouflemagic.triplewatertightlodge.DisplayName,Triple Watertight Lodge,93
Lapantouflemagic.triplewatertightlodge.FlavorDescription,"""Our population is getting out of paw""
 -The same farmer beaver",95
Luc.Gnawingtent.DisplayName,Log Gnawing Station,102
Luc.Gnawingtent.Description,A primitive and inefficient tooth-powered sawmill.,103
Luc.Gnawingtent.FlavorDescription,"""We really need to come up with a better solution""
 -A dentist beaver",104
Luc.primitiveironworks.DisplayName,Primitive Ironworks,105
Luc.primitiveironworks.Description,A barely functional place to shape metal.,106
Luc.primitiveironworks.FlavorDescription,"""Imagine doing that with your teeth!""",107
Luc.primitivepapermill.DisplayName,Primitive Papermill,108
Luc.primitivepapermill.Description,An old way to manufacture paper.,109
Luc.primitivepapermill.FlavorDescription,"""It looks like some sort of soup""
 -Mathilda the insane cook",110
Luc.sawmill.DisplayName,Rudimentary Sawmill,111
Luc.sawmill.Description,"A powered sawmill using crude sawblades, with higher yield but consumes metal sawblades.
<color=#00FFFF>Works as a Levee</color>",112
Luc.sawmill.FlavorDescription,"""This new technology is nice, but let's hope the blade doesn't break and hurt someone""
 -Mommy beaver",113
Lapantouflemagic.largefarmhouse.DisplayName,Large Farmhouse,114
Lapantouflemagic.largefarmhouse.FlavorDescription,"""Isn't that a bit... COMMUNIST!?""
 -Grandpa beaver",115
Lapantouflemagic.Mushroomtent.DisplayName,Mushroom Grower,116
Lapantouflemagic.Mushroomtent.Description,"A sheltered place to grow mushroom from wood or sawdust.
<color=#FF6EC7>Can function without workers.</color>",117
Lapantouflemagic.Mushroomtent.FlavorDescription,"""Should I eat this red-and-white one? Seems tasty""
 -Bobby the fool, last words",118
Lapantouflemagic.Cookingtent.DisplayName,Cooking Tent,119
Lapantouflemagic.Cookingtent.Description,"A tiny outdoor kitchen to prepare simple foods.
<color=#FF6EC7>Can function without workers.</color>",120
Lapantouflemagic.Cookingtent.FlavorDescription,"""What can we put inside? Ha! What can't we put inside?""
 -Mathilda the insane cook",121
Lapantouflemagic.IndustrialKitchen.DisplayName,Industrial Kitchen,122
Lapantouflemagic.IndustrialKitchen.Description,"A large mechanised kitchen to feed an entire colony. 
<color=#00FFFF>Works as a Levee</color>",123
Lapantouflemagic.IndustrialKitchen.FlavorDescription,"""Legend has it that one day a cook disappeared to never be found again""",124
Luc.Library.DisplayName,Library,125
Luc.Library.FlavorDescription,"""They look kind of tasty""
 -Bobby the fool",126
Luc.Architect.DisplayName,Architect's Lodge,127
Luc.Architect.Description,"A fancy building to help architects show they're better than us. Also used to design structurally sound buildings. 
<color=green>Works as a big staircase</color>
<color=#00FFFF>Works as a Levee</color>",128
Luc.Architect.FlavorDescription,"""Architects are the worst.""
 -An anonymous engineer beaver",129
Luc.Engineer.DisplayName,Mechanic's Lodge,130
Luc.Engineer.Description,"A fancy building to help engineers show they're smarter than us. Also used to design mechanical buildings that work.
<color=#00FFFF>Works as a Levee</color>",131
Luc.Engineer.FlavorDescription,"""Engineers are the worst""
 -An anonymous architect beaver",132
Building.PlankTank.DisplayName,Small Plank Tank,136
Building.PlankTank.Description,A slightly better storage tank.,137
Lapantouflemagic.NewLido.Description,"A place to have fun in water.
If the pond does not already contain water, a <color=green>fluid dump</color> can be installed",138
Lapantouflemagic.WaterDump.Description,"Dumps water.
Must be built inside a <color=green>Lido</color>.
<color=#FF6EC7>Can function without workers.</color>",139
Lapantouflemagic.GazTank.DisplayName,Gas Tank,154
Lapantouflemagic.GazTank.Description,A pressurized tank to store gaz such as Methane or Hydrogen.,155
Lapantouflemagic.GazTank.FlavorDescription,"""Hehehe, I farted inside""
 -Grandpa Beaver",156
Lapantouflemagic.IrrigationTower2.DisplayName,Irrigation Tower Lodge,158
Lapantouflemagic.Injury.DeathMessage,<color=green>got eaten up by heavy machinery and died</color>,159
Need.Stew.DisplayName,Stew,164
Need.Minedeath.DisplayName,Speleology accident,171
Need.Minedeath.DeathMessage,<color=green>ventured into a dark tunnel and was eaten by a Grue</color>,172
Need.Juice.DisplayName,Juice,173
Need.Coconut.DisplayName,Coconut,174
Need.Ananas.DisplayName,Ananas,175
Good.WaterWheelBlueprint.DisplayName,Improved Water Wheel Blueprint,182
Good.WaterWheelBlueprint.PluralDisplayName,Improved Water Wheel Blueprints,183
Good.WaterWheelFancyBlueprint.DisplayName,Improved Water Wheel Fancy Blueprint,206
Good.WaterWheelFancyBlueprint.PluralDisplayName,Improved Water Wheel Fancy Blueprints,215
Good.LargeFarmhouseBlueprint.DisplayName,Large Farmhouse Blueprint,186
Good.LargeFarmhouseBlueprint.PluralDisplayName,Large Farmhouse Blueprints,187
Good.LargeFarmhouseFancyBlueprint.DisplayName,Large Farmhouse Fancy Blueprint,208
Good.LargeFarmhouseFancyBlueprint.PluralDisplayName,Large Farmhouse Fancy Blueprints,217
Reciepe.Charcoal.DisplayName,Charcoal,236
Reciepe.HomebrewAlcohol.DisplayName,Alcohol Distillation,238
Good.BadCogs.PluralDisplayName,Pawmade Gears,242
Good.Sawdust.PluralDisplayName,Sawdust,245
Good.Sawdust.DisplayName,Sawdust,246
Good.Mushrooms.DisplayName,Mushroom,247
Good.Mushrooms.PluralDisplayName,Mushrooms,248
Good.Mushrooms1.PluralDisplayName,Slow Mushroom Growth,249
Good.Mushrooms2.PluralDisplayName,Fast Mushroom Growth,250
Good.Awfulstew.DisplayName,Awful Stew,251
Good.Awfulstew.PluralDisplayName,Awful Stew,252
Good.Stew.DisplayName,Stew,253
Good.Deluxestew.DisplayName,Deluxe Stew,264
Good.Deluxestew.PluralDisplayName,Deluxe Stew,265
Good.Sunfloweroil.DisplayName,Sunflower Oil,268
Good.Sunfloweroil.PluralDisplayName,Sunflower Oil,269
Good.Nitroglycerin.DisplayName,Nitroglycerin,270
Good.Nitroglycerin.PluralDisplayName,Nitroglycerin,271
Good.Tar.DisplayName,Tar,272
Good.Tar.PluralDisplayName,Tar,273
Good.Ironore.DisplayName,Iron Ore,274
Good.Ironore.PluralDisplayName,Iron Ore,275
Good.Saltpeter.DisplayName,Saltpeter,276
Good.Saltpeter.PluralDisplayName,Saltpeter,277
Good.coal.DisplayName,Coal,278
Good.coal.PluralDisplayName,Coal,279
Good.Crudesawblade.DisplayName,Crude Sawblade,282
Good.Crudesawblade.PluralDisplayName,Crude Sawblades,283
Good.Steelsawblade.DisplayName,Steel Sawblade,284
Good.Steelsawblade.PluralDisplayName,Steel Sawblades,285
Good.Anvil.DisplayName,Anvil,286
Good.Anvil.PluralDisplayName,Anvils,287
Good.Screwaxle.DisplayName,Screwpress Axle,292
Good.Screwaxle.PluralDisplayName,Screwpress Axles,293
Good.Metalfixation.DisplayName,Metal Fastener,294
Good.Metalfixation.PluralDisplayName,Metal Fasteners,295
Good.Educativebooks.DisplayName,Incredibly Compact Library Books,296
Good.Educativebooks.PluralDisplayName,Incredibly Compact Library Books,297
Good.ScrapMetal1.DisplayName,Ore Smelting,302
Good.ScrapMetal1.PluralDisplayName,Ore Smelting,303
Good.Pencils.DisplayName,Pencil Set,304
Good.Pencils.PluralDisplayName,Pencil Sets,305
Good.Berryjuice.DisplayName,Berry Juice,308
Good.Berryjuice.PluralDisplayName,Berry Juice,309
Good.Rail.DisplayName,Rail,316
Good.Rail.PluralDisplayName,Rails,317
Good.Librarybooks.DisplayName,Library Book,318
Good.Librarybooks.PluralDisplayName,Library Books,319
Good.Coconut.DisplayName,Coconut,320
Good.Coconut.PluralDisplayName,Coconuts,321
Good.Ananas.DisplayName,Ananas,322
Good.Ananas.PluralDisplayName,Ananas,323
Good.Seashells.DisplayName,Seashell,324
Good.Seashells.PluralDisplayName,Seashells,325
Good.Shellnecklace.DisplayName,Necklace,326
Good.Shellnecklace.PluralDisplayName,Necklace,327
Good.Methane.DisplayName,Methane,328
Good.Methane.PluralDisplayName,Methane,329
Good.Alcohol.DisplayName,Strong Alcohol,330
Good.Alcohol.PluralDisplayName,Strong Alcohol,331
Good.ExoticSeeds.DisplayName,Exotic Seeds,332
Good.ExoticSeeds.PluralDisplayName,Exotic Seeds,333
Good.Pumpkin.DisplayName,Pumpkin,336
Good.Pumpkin.PluralDisplayName,Pumpkins,337
Lapantouflemagic.Pumpkin.FlavorDescription,"""... and once a year on the darkest night, they open glowing eyes and mouths... to eat naughty little kits!""
 -Grandma beaver, campfire stories",339
TopBar.Special,Buildings core elements,340
TopBar.Plan,Blueprints,341
TopBar.Constructionmaterials,Construction materials,342
TopBar.Drinkable,Drinkable,343
ToolGroups.village,Basic Village Structures,344
ToolGroups.Basicbuildings,Basic Buildings,345
ToolGroups.intermediatebuildings,Intermediate Buildings,346
ToolGroups.advancedbuildings,Advanced Buildings,347
ToolGroups.lightindustry,Industrial Buildings,348
ToolGroups.heavyindustrybuildings,Advanced Industrial Buildings,349
ToolGroups.Damhouses,"Dams, Houses, and Damhouses",350
Lapantouflemagic.Loglevee.Description,Crude levee made of numerous logs stuck in the mud for basic landscaping. The flag must be entirely buried.,352
Lapantouflemagic.primitivedam.FlavorDescription,"""Actually, it looks nice!""
 -An urbanist beaver",353
Lapantouflemagic.4Wdistrictcenter.DisplayName,Four-ways District Center,355
Lapantouflemagic.Unstorablestorage.DisplayName,Unstorable Resource,356
Lapantouflemagic.StorageHouseW.DisplayName,Liquids Storage House,357
Lapantouflemagic.StorageHouseW.Description,"A tall house that doubles as a liquid storage.
<color=#00FFFF>Works as a Levee</color>",358
Lapantouflemagic.StorageHouseB.FlavorDescription,"""I... I tried, I really tried, but I couldn't help myself, I HAD to make it a house!""
 -An architect beaver",359
Lapantouflemagic.StorageHouseB.DisplayName,Crate Storage House,360
Lapantouflemagic.StorageHouseB.Description,"A tall house that doubles as a crate storage.
<color=#00FFFF>Works as a Levee</color>",361
Lapantouflemagic.StorageHouseW.FlavorDescription,"""Modeled after the pinnacle of Hooman architecture: the cube""",362
Lapantouflemagic.BIT.DisplayName,École Normale Subeaveure,366
Lapantouflemagic.BIT.FlavorDescription,"""According to our archives, the traditional name goes back to some frog-eating hooman tribe""
 -Toothless the Wise, elder beaver",367
Lapantouflemagic.triplewatertightlodgeBottom.DisplayName,Triple Watertight Lodge,368
Lapantouflemagic.triplewatertightlodgeBottom.Description,"A large house for five hauler beavers.
<color=#00FFFF>Works as a Levee</color>",91
Lapantouflemagic.triplewatertightlodgeBottom.FlavorDescription,"""Our population is getting out of paw""
 -The same farmer beaver",370
Lapantouflemagic.DeepWaterPumpUpgrade.DisplayName,Deep Water Pump Upgrade,371
Lapantouflemagic.DeepWaterPumpUpgrade.FlavorDescription,"""We can make a full dam out of this!""
 -Toothless the Wise, elder beaver",372
Lapantouflemagic.waterpumpUpgrade.DisplayName,Water Pump Upgrade,373
Lapantouflemagic.waterpumpUpgrade.FlavorDescription,"« If only the tube wasn't so short… »
- A waterpumper beaver",374
Lapantouflemagic.DeepWaterpumpupgradewallsegment.DisplayName,Deep Water Pump Upgrade Terminal Segment,375
Lapantouflemagic.DeepWaterpumpupgradewallsegment.Description,"A watertight structure to block off the extremity of a chain of deep water pumps.
<color=red>Ram the camera into the building if placement is difficult</color>.
<color=#00FFFF>Works as a Levee</color>",376
Lapantouflemagic.DeepWaterpumpupgradewallsegment.FlavorDescription,"« We make our dams the proper way, we're not savages! »
- The expedition leader",377
Lapantouflemagic.Waterpumpupgradewallsegment.DisplayName,Water Pump Upgrade Terminal Segment,378
Lapantouflemagic.Waterpumpupgradewallsegment.Description,"A watertight structure to block off the extremity of a chain of water pumps.
<color=red>Ram the camera into the building if placement is difficult</color>.
<color=#00FFFF>Works as a Levee</color>",379
Lapantouflemagic.Waterpumpupgradewallsegment.FlavorDescription,"« What if we just build that without the pump to block... Nah, that's a silly idea! »
- An engineer beaver",380
Good.ComicBooks.DisplayName,Comic Book,383
Good.ComicBooks.PluralDisplayName,Comic Books,384
Lapantouflemagic.Lightgravitybattery.DisplayName,Light Gravity Battery,388
Lapantouflemagic.Lightgravitybattery.Description,An easy to build gravity battery using a bunch of logs as weight.,389
Lapantouflemagic.Lightgravitybattery.FlavorDescription,A common punishment for kits is to be left dangling there for a few hours.,390
Good.Scaffolding.DisplayName,Scaffolding,394
Good.Scaffolding.PluralDisplayName,Scaffoldings,395
Good.Balloon.DisplayName,Balloon,396
Good.Balloon.PluralDisplayName,Balloons,397
Good.Clay.DisplayName,Clay,398
Good.Clay.PluralDisplayName,Clay,399
Good.MeanFlower.DisplayName,Bramble Flower,400
Good.MeanFlower.PluralDisplayName,Bramble Flowers,401
Good.Cabbage2.DisplayName,Cabbage,402
Good.Cabbage2.PluralDisplayName,Cabbages,403
Lapantouflemagic.Brambles.FlavorDescription,"One day, the world will be completely covered with those.",405
Lapantouflemagic.Cabbage.DisplayName,Cabbage,406
Lapantouflemagic.Cabbage.FlavorDescription,"""If you bite in it, you EAT it.""
 -Grandma beaver",407
Lapantouflemagic.GiantSequoia.DisplayName,Golden Sequoia,408
Lapantouflemagic.GiantSequoia.FlavorDescription,Think of how high we will be able to build with that!,409
Good.RedGrapes.DisplayName,Grapes,410
Good.RedGrapes.PluralDisplayName,Grapes,411
Lapantouflemagic.grapevine.DisplayName,Grape Vine,412
Lapantouflemagic.NewVine.FlavorDescription,"« Aaah, civilisation comes back, at last! »
- A fermenter beaver",413
Lapantouflemagic.Rice.DisplayName,Rice Paddy,417
Lapantouflemagic.Rice.FlavorDescription,Don't stir the mud.,418
Good.Rice.DisplayName,Rice,419
Good.Rice.PluralDisplayName,Rice,420
Good.FriedRice.DisplayName,Fried Rice,421
Good.FriedRice.PluralDisplayName,Fried Rice,422
Good.ChestnutStew.DisplayName,Mushroom Stew,423
Good.ChestnutStew.PluralDisplayName,Mushroom Stew,424
Good.GreenStew.DisplayName,Vegetable Stew,425
Good.GreenStew.PluralDisplayName,Vegetable Stew,426
NaturalResource.PinkBirch.DisplayName,Everblossom,428
Good.BraisedCabbage.PluralDisplayName,Braised Cabbage,433
Good.BraisedCabbage.DisplayName,Braised Cabbage,434
Lapantouflemagic.2x2LousyWarehouse.DisplayName,Crappy Warehouse,435
Lapantouflemagic.2x2LousyWarehouse.Description,A somewhat tidy space to store resources properly.,436
Lapantouflemagic.2x2LousyWarehouse.FlavorDescription,"""You called me for that ? There's nothing! No roof, no wall, nothing!""
 -A builder beaver",437
Lapantouflemagic.LousyWarehouseS.DisplayName,Mini Crappy Warehouse,438
Lapantouflemagic.LousyWarehouseS.Description,An embarrassing display of laziness applied to an unworthy task.,439
Lapantouflemagic.LousyWarehouseS.FlavorDescription,"""I'm not wasting my time with that""
 -A builder beaver",440
Lapantouflemagic.Cabbage2.DisplayName,Cabbage,441
Lapantouflemagic.Cabbage2.FlavorDescription,"""If you bite in it, you EAT it."" 
-Grandma beaver",442
NaturalResource.PinkBirch.FlavorDescription,"""What's cotton candy? Why does everyone call them ""cotton candy tree""?""
 -A farmer beaver",443
Good.Salt.DisplayName,Mountain Salt,445
Good.Salt.PluralDisplayName,Mountain Salt,446
Lapantouflemagic.GreenPeas.DisplayName,Green Peas,452
Lapantouflemagic.GreenPeas.FlavorDescription,"""Did you know that fresh green peas are delicious?""
 -A mommy beaver",453
Lapantouflemagic.NewWaterPump.Description,"Pumps and filters water for beavers to drink.
<color=#00FFFF>Works as a Levee</color>",454
Good.MediumCauldron.DisplayName,Metal Cauldron,456
Good.MediumCauldron.PluralDisplayName,Metal Cauldrons,457
Need.Filth.CriticalDescription,This beaver is covered in grime and refuses to work if it can't get cleaned up.,458
Need.Filth.CriticalDescriptionShort,Dirty beaver!,459
Good.Toys.DisplayName,Wooden Toy,460
Good.Toys.PluralDisplayName,Wooden Toys,461
Lapantouflemagic.ClayPot.DisplayName,Clay Pot,462
Lapantouflemagic.ClayPot.PluralDisplayName,Clay Pots,463
Lapantouflemagic.Filth.DisplayName,Clean Fur,464
Lapantouflemagic.ClayPit.DisplayName,Clay Pit,465
Lapantouflemagic.ClayPit.Description,A protected river space for beaver to stir mud and prepare clay.,466
Lapantouflemagic.ClayPit.FlavorDescription,"""Eww! Sticky! Disgusting!""
 -A claydigger beaver",467
Lapantouflemagic.Foundry.DisplayName,High-temperature Foundry,468
Lapantouflemagic.Foundry.FlavorDescription,"""Anything can be flammable waste, if you try hard enough.""
 -The foundry overseer",469
Lapantouflemagic.RiverBath.DisplayName,River Bath,470
Lapantouflemagic.RiverBath.Description,A communal space for many beavers to meet and wash themselves after a long work day.,471
Lapantouflemagic.RiverBath.FlavorDescription,"""I want the pink bucket!"" ""No it's mine, I always use it""
 -Typical kit squabbling",472
Lapantouflemagic.Florist.DisplayName,Florist,475
Lapantouflemagic.Florist.Description,"A small house monopolizing an excessive amount of material solely to allow one beaver to enjoy his hobby.
Might save your colony if you foolishly lost all of your berries or somehow managed to eradicate brambles.
The terrace must be <color=yellow>above ground.</color>
<color=#00FFFF>Works as a Levee</color>",476
Lapantouflemagic.Florist.FlavorDescription,"""See, dandelions and berries like a very particular type of soil, very hard to replicate. That's why we can't plant them wherever we like.""
 -A florist beaver",477
Lapantouflemagic.Overhang.DisplayName,Overhang Walkway,478
Lapantouflemagic.Overhang.FlavorDescription,"""I'm not scared of heights!""
 -Bobby the fool",479
Lapantouflemagic.CornerOverhang.DisplayName,Corner Overhang Walkway,480
Lapantouflemagic.RPG.PluralDisplayName,Role-playing Games,484
Lapantouflemagic.FarmUpgradeA.DisplayName,Farm Upgrade - Builders Office,485
Lapantouflemagic.FarmUpgradeA.FlavorDescription,"""Working from home can sure be convenient, but once you start to have kits running around everywhere, a separate office is much better""
 -A builder beaver",487
Lapantouflemagic.FarmUpgradeB.DisplayName,Farm Upgrade - Haulers Warehouse,488
Lapantouflemagic.FarmUpgradeB.FlavorDescription,"""Why do I have to write down how many cabbages we have? Numbers are hard!""
 -Bobby the fool, on the concept of ''inventory''.",490
Lapantouflemagic.FarmUpgradeC.DisplayName,Farm Upgrade - Nerdy Attic,491
Lapantouflemagic.FarmUpgradeC.FlavorDescription,"""As the heavy door slams shut behind you and your eyes slowly adjust to the dark, you can finally see the face of the mastermind threatening the world... With her mighty ladle of damnation in hand, Mathilda grins and says : ""Do you want to BE stew?""
Now pass a terror check or take 2d6 damage! """,493
Lapantouflemagic.FarmUpgradeD.DisplayName,Farm Upgrade - Assistant Farmers,496
Lapantouflemagic.FarmUpgradeD.FlavorDescription,"""We should think about using more machines for all this. Menial work will only get us so far.""
 -An Engineer beaver",497
Lapantouflemagic.GathererHouse.DisplayName,Harvesters Office,498
Lapantouflemagic.GathererHouse.Description,"A medium house for a group of gatherer beavers to meet and split work efficiently.
<color=#00FFFF>Works as a Levee</color>",499
Lapantouflemagic.GathererHouse.FlavorDescription,"""Don't you dare come in my house covered in dirt and berry juice! Get a shower first or I'll toss you in the river myself!""
 -Mommy beaver, every evening.",500
Lapantouflemagic.LumberjackHouse.DisplayName,Woodfelling Planification Lodge,501
Lapantouflemagic.LumberjackHouse.Description,"A tall Lodge that doubles as a working hub for a group of lumberjacks, proper planning increasing their efficacy.
<color=#00FFFF>Works as a Levee</color>",502
Lapantouflemagic.LumberjackHouse.FlavorDescription,"""My daddy's the strongest! He can carry a whole sequoia on his back!""
 -Typical kit boasting",503
Lapantouflemagic.PassthroughHouse.DisplayName,Pass-through Lodge,504
Lapantouflemagic.PassthroughHouse.Description,"A slightly enlarged lodge with a complicated waterlock system to allow beavers to easily access the other side of the dam.
Houses <color=green>one hauler</color> and its family.
<color=#00FFFF>Works as a Levee</color>",505
Lapantouflemagic.PassthroughHouse.FlavorDescription,"""You would think that this house has extra space right? Well no, the waterlock mechanism is huge and noisy. Thankfully almost no one uses it at night.""",506
Lapantouflemagic.TappersFlag.DisplayName,Tappers Flag,507
Lapantouflemagic.TappersFlag.Description,Harvests pine resin and other essences on some trees.,508
Lapantouflemagic.TappersFlag.FlavorDescription,"""It seems quite easy, but it requires some technique to not get your fur full of this sticky thing""",509
Lapantouflemagic.MechanizedSeaweedfarm.DisplayName,Clockwork Hydroponic Farms,514
Lapantouflemagic.MechanizedSeaweedfarm.Description,"A complex device that masterfully transforms mechanical power into tasty food. 
Consumes wood for maintenance.",519
Lapantouflemagic.MechanizedSeaweedfarm.FlavorDescription,"""The first rule of beaver engineering is to not look too closely at the mechanism""
 -Grandpa beaver, on what happened to his whiskers.",520
Lapantouflemagic.NEWPaperMill.Description,"A mechanized paper factory.
Occasionally breaks a gear.
<color=#00FFFF>Works as a Levee</color>",521
Lapantouflemagic.MechanicalDrill.DisplayName,Mechanical Drill,525
Lapantouflemagic.IronMechanicalDrill.DisplayName,Mechanical Drill (Iron Ore),526
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.DisplayName,Mechanical Drill Fancy Blueprint,527
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.PluralDisplayName,Mechanical Drill Fancy Blueprints,528
Lapantouflemagic.MechanicalDrillBlueprint.DisplayName,Mechanical Drill Blueprint,529
Lapantouflemagic.MechanicalDrillBlueprint.PluralDisplayName,Mechanical Drill Blueprints,530
Lapantouflemagic.IronMechanicalDrill.Description,"A mechanized drill that crushes rock to extract Iron ore.
The drill bits must be changed regularly.
<color=red>Deleting waste rock is cheating!</color>",531
Lapantouflemagic.IronMechanicalDrill.FlavorDescription,"""It's crazy how you can keep drilling the same spot for days and still find more!""
 -Mommy beaver",532
Lapantouflemagic.CoalMechanicalDrill.DisplayName,Mechanical Drill (Coal),533
Lapantouflemagic.CoalMechanicalDrill.Description,"A mechanized drill that crushes rock to extract coal.
The drill bits must be changed regularly.
<color=red>Deleting waste rock is cheating!</color>",534
Lapantouflemagic.CoalMechanicalDrill.FlavorDescription,"""If you spin the drill too fast, the coal might ignite and KABOOM the mountain!""
 -A bad alchemist beaver",535
Good.Drillbits.DisplayName,Drill Bit,541
Good.Drillbits.PluralDisplayName,Drill Bits,542
