ID,Text,Comment
Tobbert.TrackCorner2x2.Description,Ширша ділянка колії для плавнішого повороту. Плавні повороти дозволяють потягам зберігати вищу швидкість.,
Tobbert.TrackCorner2x2.FlavorDescription,Який гарний поворот.,
Tobbert.TrackCrossing.DisplayName,Пішохідний переїзд,
Tobbert.TrackCrossing.Description,"Ділянка, де бобри можуть переходити через колію пішки.",
Tobbert.TrackCrossing.FlavorDescription,"Здається, той потяг наближається дуже шви-",
Tobbert.TrackHillStart.DisplayName,Похила колія,
Tobbert.TrackHillStart.Description,"Колія, що дозволяє потягам підійматися й спускатися схилами.",
Tobbert.TrackHillStart.FlavorDescription,Чи не заважкий цей потяг для такого підйому?,
Tobbert.TrackTIntersection1x1.DisplayName,Т-подібна розвилка 1×1,
Tobbert.TrackTIntersection1x1.Description,"Т-подібне розгалуження, де сходяться три колії.",
Tobbert.TrackTIntersection1x1.FlavorDescription,І куди ж тепер?,
Tobbert.TrackTIntersection2x3.DisplayName,Т-подібна розвилка 2×3,
Tobbert.TrackTIntersection2x3.Description,"Велике Т-подібне розгалуження, де сходяться три колії. Плавні повороти дозволяють потягам зберігати вищу швидкість.",
Tobbert.TrackTIntersection2x3.FlavorDescription,Куди ведуть усі ці шляхи?,
Tobbert.TrackXIntersection1x1.DisplayName,Х-подібне перехрестя 1×1,
Tobbert.TrackXIntersection1x1.Description,"Х-подібне перехрестя, де сходяться чотири колії.",
Tobbert.TrackXIntersection1x1.FlavorDescription,Стільки варіантів!,
Tobbert.TrackXIntersection3x3.DisplayName,Х-подібне перехрестя 3×3,
Tobbert.TrackXIntersection3x3.Description,"Велике Х-подібне перехрестя, де сходяться чотири колії. Плавні повороти дозволяють потягам зберігати вищу швидкість.",
Tobbert.TrackXIntersection3x3.FlavorDescription,"Ніяк не можу вирішити, куди їхати...",
Tobbert.TrackRIntersection2x3.DisplayName,Стрілочний перевід 2×3,
Tobbert.TrackRIntersection2x3.Description,"Стрілочний перевід, що дозволяє потягам переходити з однієї колії на іншу. Плавний поворот дозволяє зберігати високу швидкість.",
Tobbert.TrackRIntersection2x3.FlavorDescription,Куди ж ми звернемо?,
Tobbert.Train.FuelHeader,Паливо,
Tobbert.Train.FuelReserves,Запасу палива вистачить на {0} год.,
Tobbert.Train.NoConductorShort,Немає машиніста,
Tobbert.Train.ConductorName,Машиніст,
Tobbert.Train.EmergencyStop.Button,Аварійна зупинка,
Tobbert.Train.EmergencyStop.Requested,Аварійна зупинка — запит,
Tobbert.Train.EmergencyStop.Description,"Завершує поточне завдання, повертається на станцію та стає на відстій (станцію буде призупинено). Зніміть призупинення зі станції, щоб відновити роботу.",
Tobbert.Train.Activity.EmergencyStop,"Аварійна зупинка — завершує завдання та повертається на станцію",
Tobbert.Train.Activity.HeadingToLoad,"Прямує на завантаження до «{0}»",
Tobbert.Train.Activity.Delivering,"Доставляє до «{0}»",
Tobbert.Train.Activity.Returning,Повертається до доступної станції,
Tobbert.Train.Activity.Stranded,Застряг — колія недоступна,
Tobbert.Train.Activity.Parking,Паркування на станції,
Tobbert.Train.Activity.Refueling,Закінчилося паливо — прямує на дозаправлення до депо,
Tobbert.Train.Activity.Idle,Очікування — доступний,
Tobbert.Train.Activity.NoConductor,Немає машиніста — очікує посадки,
Tobbert.TrackPathTool.Counts,"{0} маршрутних точок, {1} з'єднань",
Tobbert.TrackPathTool.Instant,МИТТЄВО ⚡,
Tobbert.TrackPathTool.Drawing.Title,✎ Малювання,
Tobbert.TrackPathTool.Drawing.Line1,"ЛКМ: додати точку (зелена — доступно, червона — недоступно)",
Tobbert.TrackPathTool.Drawing.Line2,"Клацніть активну точку або натисніть <b>Enter</b>, щоб побудувати",
Tobbert.TrackPathTool.Drawing.Line3,ПКМ: підняти перо • <b>Esc</b>: вийти,
Tobbert.TrackPathTool.PenUp.Title,✎ Перо піднято,
Tobbert.TrackPathTool.PenUp.Line1,"ЛКМ: нова точка або продовжити від наявної",
Tobbert.TrackPathTool.PenUp.Line2,"ПКМ по точці: видалити її • по з'єднанню: видалити це з'єднання",
Tobbert.TrackPathTool.PenUp.Line3,"ПКМ по порожньому місцю: вийти • <b>Enter</b>: побудувати",
