ID,Text,Comment
Tobbert.GoodsStation.Distribution.Header,分配的货物,
Tobbert.BatchControl.DistributionDisabled,不分配,
Tobbert.BatchControl.DistributionDisabled.Description,该货物在本站既不发送也不接收。,
Tobbert.BatchControl.DistributionSending,发送,
Tobbert.BatchControl.DistributionSending.Description,该货物将被装上列车并发送至其他车站。,
Tobbert.BatchControl.DistributionReceiving,接收,
Tobbert.BatchControl.DistributionReceiving.Description,该货物将从列车卸下并存放于本站。,
Tobbert.BatchControl.DistributionDisabledAll,停止分配所有货物,
Tobbert.BatchControl.DistributionSendingAll,发送所有货物,
Tobbert.BatchControl.DistributionReceivingAll,接收所有货物,
Tobbert.BatchControl.GoodsSlots,货物槽位：{0}/{1},
Tobbert.BatchControl.DecreaseMaximum,减少数量,
Tobbert.BatchControl.DecreaseMaximum.Description,左键点击：-1。右键点击：-10。,
Tobbert.BatchControl.IncreaseMaximum,增加数量,
Tobbert.BatchControl.IncreaseMaximum.Description,左键点击：+1。右键点击：+10。,
Tobbert.GoodsStation.Distribution.Disabled.Info,不分配,
Tobbert.GoodsStation.Distribution.Sending.Info,由列车发送,
Tobbert.GoodsStation.Distribution.Receiving.Info,由列车接收,
Tobbert.GoodsStation.Sending.Header,发送,
Tobbert.GoodsStation.Receiving.Header,接收,
Tobbert.TrainYard.FuelDepotOn,燃料库：开,
Tobbert.TrainYard.FuelDepotOff,燃料库：关,
Tobbert.ToolGroup.Trains,列车,
Tobbert.ChooChoo.KeyBindingGroup.ChooChoo,呜——呜——,
Tobbert.TrackCorner1x1.DisplayName,转弯轨道 1x1,
Tobbert.TrackCorner1x1.Description,占一格、可急转弯的轨道。,
Tobbert.TrackCorner1x1.FlavorDescription,也许有点紧。,
Tobbert.TrackCorner2x2.DisplayName,转弯轨道 2x2,
Tobbert.TrackCorner2x2.Description,更宽的轨道，让列车以更平缓的弧线转弯。弯道越平缓，列车能保持越高的速度。,
Tobbert.TrackCorner2x2.FlavorDescription,多好看的一道弯。,
Tobbert.TrackCrossing.DisplayName,平交道口,
Tobbert.TrackCrossing.Description,海狸可徒步穿越轨道的地块。,
Tobbert.TrackCrossing.FlavorDescription,那列车来得好快—,
Tobbert.TrackHillStart.DisplayName,坡道轨道,
Tobbert.TrackHillStart.Description,让列车上下坡的轨道。,
Tobbert.TrackHillStart.FlavorDescription,这列车是不是有点太重了？,
Tobbert.TrackTIntersection1x1.DisplayName,T 形交叉轨道 1x1,
Tobbert.TrackTIntersection1x1.Description,三条轨道交汇的 T 形交叉。,
Tobbert.TrackTIntersection1x1.FlavorDescription,我该走哪条路？,
Tobbert.TrackTIntersection2x3.DisplayName,T 形交叉轨道 2x3,
Tobbert.TrackTIntersection2x3.Description,三条轨道交汇的大型 T 形交叉。更平缓的弯道让列车保持更高的速度。,
Tobbert.TrackTIntersection2x3.FlavorDescription,这些轨道会通向何方？,
Tobbert.TrackXIntersection1x1.DisplayName,X 形交叉轨道 1x1,
Tobbert.TrackXIntersection1x1.Description,四条轨道交汇的 X 形交叉。,
Tobbert.TrackXIntersection1x1.FlavorDescription,选择真多！,
Tobbert.TrackXIntersection3x3.DisplayName,X 形交叉轨道 3x3,
Tobbert.TrackXIntersection3x3.Description,四条轨道交汇的大型 X 形交叉。更平缓的弯道让列车保持更高的速度。,
Tobbert.TrackXIntersection3x3.FlavorDescription,我实在选不出该往哪走……,
Tobbert.TrackRIntersection2x3.DisplayName,道岔 2x3,
Tobbert.TrackRIntersection2x3.Description,让列车从一条轨道切换到另一条的道岔。平缓的弯道让列车保持更高的速度。,
Tobbert.TrackRIntersection2x3.FlavorDescription,岔路口，何去何从？,
Tobbert.Train.FuelHeader,燃料,
Tobbert.Train.FuelReserves,燃料可维持 {0} 小时,
Tobbert.Train.NoConductorShort,无司机,
Tobbert.Train.ConductorName,司机,
Tobbert.Train.EmergencyStop.Button,紧急停车,
Tobbert.Train.EmergencyStop.Requested,紧急停车——已请求,
Tobbert.Train.EmergencyStop.Description,完成当前任务后返回车站停靠（该车站将被暂停）。取消暂停该车站即可恢复运行。,
Tobbert.Train.Activity.EmergencyStop,紧急停车——完成任务后返回车站,
Tobbert.Train.Activity.HeadingToLoad,正前往“{0}”装货,
Tobbert.Train.Activity.Delivering,正在向“{0}”卸货,
Tobbert.Train.Activity.Returning,正返回可抵达的车站,
Tobbert.Train.Activity.Stranded,受困——无可用轨道,
Tobbert.Train.Activity.Parking,正在车站停靠,
Tobbert.Train.Activity.Refueling,燃料耗尽——正在列车工厂加油,
Tobbert.Train.Activity.Idle,空闲——可用,
Tobbert.Train.Activity.NoConductor,无司机——正等待司机登乘,
Tobbert.TrackPathTool.Counts,{0} 个航点，{1} 段轨迹,
Tobbert.TrackPathTool.Instant,即时 ⚡,
Tobbert.TrackPathTool.Drawing.Title,✎ 绘制中,
Tobbert.TrackPathTool.Drawing.Line1,左键：添加点（绿色＝可行，红色＝无法到达）,
Tobbert.TrackPathTool.Drawing.Line2,点击活动点或按 <b>Enter</b>：建造,
Tobbert.TrackPathTool.Drawing.Line3,右键：抬起画笔  •  <b>Esc</b>：退出,
Tobbert.TrackPathTool.PenUp.Title,✎ 抬笔,
Tobbert.TrackPathTool.PenUp.Line1,左键：新建点／从某点继续,
Tobbert.TrackPathTool.PenUp.Line2,右键点击点：删除  •  右键点击轨迹：删除该连接,
Tobbert.TrackPathTool.PenUp.Line3,右键空白处：退出  •  <b>Enter</b>：建造,
