ID,Text,Comment
Building.Path2.DisplayName,Дорожка с перилами,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Path2.Description,Эта дорожка всегда имеет перила.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Path3.DisplayName,Деревянная дорожка,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Path3.Description,Эта дорожка сделана из дерева.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.AutomatedWaterPump.DisplayName,Автоматизированный водяной насос,;;;;;;;;;;;;;;;;;;;;;;;;
Building.AutomatedWaterPump.FlavorDescription,Бобры не требуются!,;;;;;;;;;;;;;;;;;;;;;;;;
Building.ClayPit.DisplayName,Глиняный карьер,;;;;;;;;;;;;;;;;;;;;;;;;
Building.ClayPit.Description,Размеченное место для добычи глины.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.ClayPit.FlavorDescription,Грязная работа.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Kiln.DisplayName,Печь для обжига,;;;;;;;;;;;;;;or you can use just Печь;;;;;;;;;;
Building.Kiln.Description,Производит древесный уголь из брёвен и кирпичи из глины.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Kiln.FlavorDescription,"Жги, детка!",;;;;;;;;;;;;;;;;;;;;;;;;
Building.SmallEngine.DisplayName,Малый двигатель,;;;;;;;;;;;;;;;;;;;;;;;;
Building.SmallEngine.FlavorDescription,Великое изобретение. Наверняка Железнозубые скопировали наш дизайн.,;;;;;;;;;;;;;;"design - it's an illustration or a project? If it's as project use ""наш проект""";;;;;;;;;;
Building.Engine.Emberpelts.FlavorDescription,Для сжигания угля требуется улучшенная конструкция.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.FuelEngine.DisplayName,Двигатель на жидком топливе,;;;;;;;;;;;;;;;;;;;;;;;;
Building.FuelEngine.FlavorDescription,Жидкое топливо ещё эффективнее для выработки энергии.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.PowerShaftVerticalTIntersection.DisplayName,Вертикальная Т-образная передача энергии,;;;;;;;;;;;;;;;;;;;;;;;;
Building.PowerShaftUpwardTIntersection.DisplayName,Восходящая Т-образная передача энергии,;;;;;;;;;;;;;;;;;;;;;;;;
Building.PowerShaftDownwardTIntersection.DisplayName,Нисходящая Т-образная передача энергии,;;;;;;;;;;;;;;;;;;;;;;;;
Building.DecorativeFloor.DisplayName,Декоративный настил,;;;;;;;;;;;;;;or Декоративный пол as you wish;;;;;;;;;;
Building.DecorativeFloor.Description,Декоративные напольные панели.,;;;;;;;;;;;;;;;;;;;;;;;;
Building.LargeUndergroundTank.DisplayName,Подземный резервуар,;;;;;;;;;;;;;;;;;;;;;;;;
Building.UndergroundWarehouse.DisplayName,Подземный склад,;;;;;;;;;;;;;;;;;;;;;;;;
Building.IndustrialPile.DisplayName,Промышленная куча,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.AppleTree.DisplayName,Яблоня,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.AppleTree.FlavorDescription,Семена привезли путешественники из далёких земель.,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Beetroot.DisplayName,Свёкла,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Beetroot.FlavorDescription,"Фиолетовая. Особенно хороша, если приготовить её в масле и полить сиропом."
NaturalResource.Pepper.DisplayName,Болгарский перец,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Pepper.FlavorDescription,Только смельчаки едят его сырым.,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Radish.DisplayName,Редис,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Radish.FlavorDescription,Bitter. Морковь вам понравится больше.,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Tomato.DisplayName,Томат,;;;;;;;;;;;;;;;;;;;;;;;;
NaturalResource.Tomato.FlavorDescription,Сочный.,;;;;;;;;;;;;;;;;;;;;;;;;
Need.Fire.DisplayName,Огонь,;;;;;;;;;;;;;;;;;;;;;;;;
Need.DryFur.DisplayName,Сухой мех,;;;;;;;;;;;;;;or Сухая шерстка;;;;;;;;;;
ToolGroups.Clay,Глина,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Wonder.Emberpelts.DisplayName,Чудо Огня,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Wonder.Emberpelts.Description,"Распределяет ресурсы по земле. После запуска делает бобров в области еще более счастливыми.",;;;;;;;;;;;;;;;;;;;;;;;;
Building.Wonder.Emberpelts.FlavorDescription,"По-моему, это просто огромная костровая яма.",;;;;;;;;;;;;;;;;;;;;;;;;
Faction.Emberpelts.WonderCompletionFlavor,"Накопив огромное богатство и знания, ваши бобры попытались поделиться плодами своего труда со страдающей планетой. К сожалению, всё вспыхнуло и сгорело. Во всяком случае бобры вдоволь насмотрелись, как все горит!",;;;;;;;;;;;;;;;;;;;;;;;;
Faction.Emberpelts.WonderCompletionMessage,"Поздравляем! Вы освоили Огненных бобров и использовали ресурсы этой карты, чтобы построить чудо.",;;;;;;;;;;;;;;;;;;;;;;;;
Building.LumberMill.Large.DisplayName,Большая лесопилка,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Smelter.Large.DisplayName,Большая плавильня,;;;;;;;;;;;;;;;;;;;;;;;;
Building.GearWorkshop.Large.DisplayName,Большая мастерская шестерёнок,;;;;;;;;;;;;;;;;;;;;;;;;
Good.PhoenixEssence.DisplayName,Эссенция Феникса,;;;;;;;;;;;;;;;;;;;;;;;;
Good.PhoenixEssence.PluralDisplayName,Эссенции Феникса,;;;;;;;;;;;;;;;;;;;;;;;;
Need.Juice.DisplayName,Сок,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Floodgate.Flat.DisplayName,Шлюз с плоским верхом,;;;;;;;;;;;;;;;;;;;;;;;;
Building.DoubleFloodgate.Flat.DisplayName,Двойной шлюз с плоским верхом,;;;;;;;;;;;;;;;;;;;;;;;;
Building.TripleFloodgate.Flat.DisplayName,Тройной шлюз с плоским верхом,;;;;;;;;;;;;;;;;;;;;;;;;
Building.Floodgate.Flat.Description,"Блокирует воду до настраиваемой высоты. Более компактная конструкция, позволяющая строить сверху.",;;;;;;;;;;;;;;;;;;;;;;;;
Building.PhoenixDistillery.DisplayName,Дистиллерия Феникса,;;;;;;;;;;;;;;;;;;;;;;;;
Building.PhoenixDistillery.Description,Для производства Эссенции Феникса.,;;;;;;;;;;;;;;;;;;;;;;;;
Manufactory.Recipe.BadwaterRig.PurifiedWater,Очищенная вода,;;;;;;;;;;;;;;;;;;;;;;;;
Manufactory.Recipe.BadwaterRig.ForcedExtraction,Принудительная добыча плохой воды,;;;;;;;;;;;;;;;;;;;;;;;;
