ID,Text,Comment
Building.Path4.DisplayName,Wooden Path without railings,
Building.Path4.Description,"This version of path is made of wood and never has railings.",
Building.Path5.DisplayName,Wooden Path with railings,
Building.Path5.Description,"This version of path is made of wood and always has railings.",
Building.AutomatedWaterPump.DisplayName,Automated Water Pump,
Building.AutomatedWaterPump.FlavorDescription,No Beavers required!,
Building.ClayPit.DisplayName,Clay Pit,
Building.ClayPit.Description,A marked site for gathering Clay,
Building.ClayPit.FlavorDescription,It's messy work.,
Building.Kiln.DisplayName,Kiln,
Building.Kiln.Description,Makes Charcoal from Logs and Bricks from Clay.,
Building.Kiln.FlavorDescription,Burn Baby!,
Building.SmallEngine.DisplayName,Small Steam Engine,
Building.SmallEngine.FlavorDescription,"A great invention, Iron Teeth probably copied our design.",
Building.Engine.Emberpelts.FlavorDescription,"Burning coal requires an improved design.",
Building.FuelEngine.DisplayName,Liquid Fuel Engine,
Building.FuelEngine.FlavorDescription,"Liquid fuel is even more potant for generating power.",
Building.PowerShaftVerticalTIntersection.DisplayName,Power Shaft Vertical T Intersection,
Building.PowerShaftUpwardTIntersection.DisplayName,Power Shaft Upward T Intersection,
Building.PowerShaftDownwardTIntersection.DisplayName,Power Shaft Downward T Intersection,
Building.DecorativeFloor.DisplayName,Decorative Floor,
Building.DecorativeFloor.Description,"Purely decorative floor panelling.",
Building.LargeUndergroundTank.DisplayName,Underground Tank,
Building.UndergroundWarehouse.DisplayName,Underground Warehouse,
Building.IndustrialPile.DisplayName,Industrial Pile,
Building.TubewayStation.Small.DisplayName,Small Tubeway Station,
Building.TubewayLevee.DisplayName,Tubeway Levee,
NaturalResource.AppleTree.DisplayName,Apple Tree,
NaturalResource.AppleTree.FlavorDescription,The seeds were brought by travelers from faraway lands.,
NaturalResource.Beetroot.DisplayName,Beet,
NaturalResource.Beetroot.FlavorDescription,Purple. Tastes good when cooked in oil and covered in syrup.,
NaturalResource.Pepper.DisplayName,Bell Pepper,
NaturalResource.Pepper.FlavorDescription,Only the brave eat this raw.,
NaturalResource.Radish.DisplayName,Radish,
NaturalResource.Radish.FlavorDescription,Bitter. You'd probably prefer a carrot.,
NaturalResource.Tomato.DisplayName,Tomato,
NaturalResource.Tomato.FlavorDescription,Juicy,
Need.Fire.DisplayName,Fire,
Need.DryFur.DisplayName,Dry fur,
ToolGroups.Clay,Clay,
ToolGroups.Platforms,Platforms and Overhangs,
ToolGroups.Industry,Industry,
ToolGroups.Bridges,Bridges,
Building.Wonder.Emberpelts.DisplayName,Wonder of Fire,
Building.Wonder.Emberpelts.Description,"Distributes resources across the Earth. When launched, makes the beavers in the area extra happy.",
Building.Wonder.Emberpelts.FlavorDescription,"It looks like a big fire pit to me.",
Faction.Emberpelts.WonderCompletionFlavor,"Having collected great wealth and knowledge, your beavers attempted to share the fruits of their labour with the suffering planet. Unfortunately it all went up in flames. At least your beavers got to see things burn!",
Faction.Emberpelts.WonderCompletionMessage,"Congratulations! You mastered Emberpelts and used this map's resources to build the faction's wonder.",
Building.LumberMill.Large.DisplayName,Large Lumber Mill,
Building.Smelter.Large.DisplayName,Large Smelter,
Building.GearWorkshop.Large.DisplayName,Large Gear Workshop,
Good.PhoenixEssence.DisplayName,Phoenix Essence,
Good.PhoenixEssence.PluralDisplayName,Phoenix Essence,
Need.Juice.DisplayName,Juice,
Building.Floodgate.Flat.DisplayName,Flat top Floodgate,
Building.DoubleFloodgate.Flat.DisplayName,Flat top Double Floodgate,
Building.TripleFloodgate.Flat.DisplayName,Flat top Triple Floodgate,
Building.Floodgate.Flat.Description,Blocks water up to an adjustable height. A new more compact design to allow you to build on top of them.,
Building.PhoenixDistillery.DisplayName,Phoenix Distillery,
Building.PhoenixDistillery.Description,For the production of Phoenix Essence,
Manufactory.Recipe.BadwaterRig.PurifiedWater,Purified Water,
Manufactory.Recipe.BadwaterRig.ForcedExtraction,Forced Badwater Extraction,
Building.SkyBridge.DisplayName,Walkway,
Building.SkyBridge.Description,A walkway to travel between lodges.,
Building.SkyBridgeEntrance.DisplayName,Walkway Entrance,
Building.SkyBridgeEntrance.Description,Add a door to the Walkway. This allows beavers to pass between Paths and the Walkway.,
Building.DistrictCrossingTubeway.DisplayName,District Crossing Tubeway,
Building.DistrictGateTubeway.DisplayName,District Gate Tubeway,
Building.DistrictGateTubeway.Description,A Tubeway connection for going between districts,
Building.DistrictGate.Description,Separates districts.,
Building.DistrictGate.DisplayName,District Gate,
Building.DistrictGate.FlavorDescription,You must gather your supplies before venturing forth.,
Building.TubewaySkyBridge.DisplayName,Walkway Tubeway Connection,
Building.TubewaySkyBridge.Description,A Tubeway connection for the lodge walkway. This allows beavers to pass between Tubeways and the Walkway.,
Building.SkyBridgeStairs.DisplayName,Walkway Stairs,
Building.SkyBridgeLadder.DisplayName,Walkway Ladder,
Building.SkyBridgeBridge.DisplayName,Walkway Bridge,
Building.LeveeTunnel.DisplayName,Levee Tunnel,
Building.TubewayBridge.DisplayName,Tubeway Bridge,
Building.TubewayLeveeTunnel.DisplayName,Tubeway Levee Tunnel,
Building.TubewayTunnel.DisplayName,Tubeway Tunnel,
Building.TunnelOther.Description,"Tunnels through terrain, replacing it with another building. Use the layer tool to see under terrain or structures.",
Building.VerticalPowerShaftTunnel.DisplayName,Vertical Power Shaft Tunnel,
Building.DistrictCenter.FlavorDescription.Emberpelts,"""Hearts of fire."" —Emberpelts motto",The motto must be the same as in Faction.Emberpelts.Description
Building.AquiferRig.DisplayName,Aquifer Rig,
Building.MetalPlatform.DisplayName,Metal Platform,
Building.Tubeway.Gate.DisplayName,Tubeway Gate,
Building.Tubeway.Gate.Description,Disconnects a Tubeway on demand.,
Building.ImpermeablePowerShaft.Description,Transfers power. Blocks water.,
Building.ImpermeablePowerShaft.DisplayName,Impermeable Power Shaft,Must be consistent with Building.PowerShaft.DisplayName. An axle which transfers power embedded in a block of wood which keeps it watertight.
Building.Airlock.Description,Allows beavers to pass through while blocking off water.,
Building.Airlock.DisplayName,Airlock,
