ID,Text,Comment
Good.FancyApples.DisplayName,Яблучна паста,
Good.FancyApples.PluralDisplayName,Яблучна паста,
Good.FruitSalad.DisplayName,Фруктовий салат,
Good.FruitSalad.PluralDisplayName,Фруктовий салат,
NaturalResource.AppleTree.DisplayName,Яблуня,
NaturalResource.AppleTree.FlavorDescription,Це насіння везли мандрівники із далеких країн.,
NaturalResource.GrapeVine.DisplayName,Виноградна лоза,
NaturalResource.GrapeVine.FlavorDescription,Виноградна ягода це чудова альтернатива лохині.,
ToolGroups.Platforms,Платформи та піддашки,
ToolGroups.TreeBuildings,Деревоподібні структури,
ToolGroups.Industry,Виробництво,
ToolGroups.Bridges,Мости,
Zipline.DisplayName,Зиплайни,
NaturalResource.Eucalyptus.DisplayName,Евкаліпт,
NaturalResource.Eucalyptus.FlavorDescription,"Евкаліпт періодично скидає свою могутню кору, давайте використовувати її з користю на наші справи!",
NaturalResource.Willow.DisplayName,Верба,
NaturalResource.Willow.FlavorDescription,"На вербі виростає багато гілок, тому її слід часто підстригати.",
Need.PlantMurderer.DisplayName,Вбивство рослин,
