ID,Text,Comment
Tobbert.Train.FlavorDescription,Les castors jurent qu'il est toujours à l'heure. La cargaison a appris à ne pas les contredire.,
Tobbert.Train.Status.NeedFuel,En panne de carburant,
Tobbert.Train.Status.EmergencyStop,Arrêt d'urgence,
Tobbert.Train.Status.Hungry,Le conducteur a faim — retour pour manger,
Tobbert.Train.Status.Thirsty,Le conducteur a soif — retour pour boire,
Tobbert.Train.Status.NoPath,Aucun chemin vers la destination,
Tobbert.TrackLineTool.Prompt,Faites glisser pour poser une ligne de voie à sens unique. Tournez une fois pour ajouter un embranchement. R ou Maj+R change la pièce d'embranchement (virage / T / croisement).,
Tobbert.TrackLineTool.DisplayName,Outil de ligne de voie,
Tobbert.TrackLineTool.Description,Trace une ligne de voie à sens unique avec un embranchement automatique dans le virage.,
Tobbert.BatchControl.GoodsStation,Gares de marchandises,
Tobbert.ChooChoo.KeyBinding.GoodsStationDistributionControlTab,Onglet Gares de marchandises,
Tobbert.GoodsStation.Distribution.Header,Marchandises distribuées,
Tobbert.BatchControl.DistributionDisabled,Non distribué,
Tobbert.BatchControl.DistributionDisabled.Description,Cette marchandise n'est ni envoyée ni reçue à cette gare.,
Tobbert.BatchControl.DistributionSending,Envoyer,
Tobbert.BatchControl.DistributionSending.Description,Cette marchandise est chargée dans les trains et envoyée vers d'autres gares.,
Tobbert.BatchControl.DistributionReceiving,Recevoir,
Tobbert.BatchControl.DistributionReceiving.Description,Cette marchandise est déchargée des trains et stockée à cette gare.,
Tobbert.BatchControl.DistributionDisabledAll,Ne distribuer aucune marchandise,
Tobbert.BatchControl.DistributionSendingAll,Envoyer toutes les marchandises,
Tobbert.BatchControl.DistributionReceivingAll,Recevoir toutes les marchandises,
Tobbert.BatchControl.GoodsSlots,Emplacements de marchandises : {0}/{1},
Tobbert.BatchControl.DecreaseMaximum,Diminuer la quantité,
Tobbert.BatchControl.DecreaseMaximum.Description,Clic gauche : -1. Clic droit : -10.,
Tobbert.BatchControl.IncreaseMaximum,Augmenter la quantité,
Tobbert.BatchControl.IncreaseMaximum.Description,Clic gauche : +1. Clic droit : +10.,
Tobbert.GoodsStation.Distribution.Disabled.Info,Non distribué,
Tobbert.GoodsStation.Distribution.Sending.Info,Envoyé par train,
Tobbert.GoodsStation.Distribution.Receiving.Info,Reçu par train,
Tobbert.GoodsStation.Sending.Header,Envoi,
Tobbert.GoodsStation.Receiving.Header,Réception,
Tobbert.TrainYard.FuelDepotOn,Dépôt de carburant : ON,
Tobbert.TrainYard.FuelDepotOff,Dépôt de carburant : OFF,
Tobbert.ToolGroup.Trains,Trains,
Tobbert.ChooChoo.KeyBindingGroup.ChooChoo,Tchou ! Tchou !,
Tobbert.TrackCorner1x1.DisplayName,Voie en virage 1x1,
Tobbert.TrackCorner1x1.Description,Un élément de voie d'une seule tuile qui prend un virage serré.,
Tobbert.TrackCorner1x1.FlavorDescription,C'est peut-être un peu serré.,
Tobbert.TrackCorner2x2.DisplayName,Voie en virage 2x2,
Tobbert.TrackCorner2x2.Description,Un élément de voie plus large qui fait tourner les trains en douceur. Les courbes plus douces permettent de garder une vitesse plus élevée.,
Tobbert.TrackCorner2x2.FlavorDescription,Quelle jolie courbe.,
Tobbert.TrackCrossing.DisplayName,Passage à niveau,
Tobbert.TrackCrossing.Description,Une tuile où les castors peuvent traverser les voies à pied.,
Tobbert.TrackCrossing.FlavorDescription,Ce train approche très vi-,
Tobbert.TrackHillStart.DisplayName,Voie en pente,
Tobbert.TrackHillStart.Description,Une voie qui permet aux trains de monter et descendre les pentes.,
Tobbert.TrackHillStart.FlavorDescription,Le train n'est-il pas un peu trop lourd ?,
Tobbert.TrackTIntersection1x1.DisplayName,Intersection en T 1x1,
Tobbert.TrackTIntersection1x1.Description,Une intersection en T où trois voies se rejoignent.,
Tobbert.TrackTIntersection1x1.FlavorDescription,Par où dois-je aller ?,
Tobbert.TrackTIntersection2x3.DisplayName,Intersection en T 2x3,
Tobbert.TrackTIntersection2x3.Description,Une grande intersection en T où trois voies se rejoignent. Ses courbes plus douces permettent de garder une vitesse plus élevée.,
Tobbert.TrackTIntersection2x3.FlavorDescription,Où mèneront ces voies ?,
Tobbert.TrackXIntersection1x1.DisplayName,Intersection en X 1x1,
Tobbert.TrackXIntersection1x1.Description,Une intersection en X où quatre voies se rejoignent.,
Tobbert.TrackXIntersection1x1.FlavorDescription,Tant de possibilités !,
Tobbert.TrackXIntersection3x3.DisplayName,Intersection en X 3x3,
Tobbert.TrackXIntersection3x3.Description,Une grande intersection en X où quatre voies se rejoignent. Ses courbes plus douces permettent de garder une vitesse plus élevée.,
Tobbert.TrackXIntersection3x3.FlavorDescription,Je n'arrive pas à choisir où aller...,
Tobbert.TrackRIntersection2x3.DisplayName,Aiguillage 2x3,
Tobbert.TrackRIntersection2x3.Description,Un aiguillage qui permet aux trains de passer d'une voie à une autre. Sa courbe douce permet de garder une vitesse plus élevée.,
Tobbert.TrackRIntersection2x3.FlavorDescription,"Alors, on s'aiguille vers où ?",
Tobbert.Train.FuelHeader,Carburant,
Tobbert.Train.FuelReserves,Réserves de carburant : {0} h,
Tobbert.Train.NoConductorShort,Aucun conducteur,
Tobbert.Train.ConductorName,Conducteur,
Tobbert.Train.EmergencyStop.Button,Arrêt d'urgence,
Tobbert.Train.EmergencyStop.Requested,Arrêt d'urgence — demandé,
Tobbert.Train.EmergencyStop.Description,"Termine sa tâche en cours, retourne à une gare et s'y gare (la gare est mise en pause). Réactivez la gare pour reprendre.",
Tobbert.Train.Activity.EmergencyStop,"Arrêt d'urgence — termine la tâche, retour vers une gare",
Tobbert.Train.Activity.HeadingToLoad,En route pour charger à « {0} »,
Tobbert.Train.Activity.Delivering,Livraison à « {0} »,
Tobbert.Train.Activity.Returning,Retour vers une gare accessible,
Tobbert.Train.Activity.Stranded,Bloqué — aucune voie disponible,
Tobbert.Train.Activity.Parking,Stationnement à une gare,
Tobbert.Train.Activity.Refueling,En panne — ravitaillement à un dépôt ferroviaire,
Tobbert.Train.Activity.Idle,Inactif — disponible,
Tobbert.Train.Activity.NoConductor,Aucun conducteur — en attente d'un conducteur,
Tobbert.TrackPathTool.Counts,"{0} point(s), {1} tronçon(s)",
Tobbert.TrackPathTool.Instant,INSTANTANÉ ⚡,
Tobbert.TrackPathTool.Drawing.Title,✎ Tracé,
Tobbert.TrackPathTool.Drawing.Line1,"Clic gauche : ajouter un point (vert = ok, rouge = inaccessible)",
Tobbert.TrackPathTool.Drawing.Line2,Cliquer le point actif ou <b>Entrée</b> : construire,
Tobbert.TrackPathTool.Drawing.Line3,Clic droit : lever le stylo  •  <b>Échap</b> : quitter,
Tobbert.TrackPathTool.PenUp.Title,✎ Stylo levé,
Tobbert.TrackPathTool.PenUp.Line1,Clic gauche : nouveau point / prolonger depuis un point,
Tobbert.TrackPathTool.PenUp.Line2,Clic droit sur un point : le retirer  •  sur un tronçon : retirer ce lien,
Tobbert.TrackPathTool.PenUp.Line3,Clic droit dans le vide : quitter  •  <b>Entrée</b> : construire,
