ID,Text,Comment
MoleCadre.Builder.Forester.Emberpelts.Name,"Builder Forester - Emberpelts",
MoleCadre.Builder.Forester.FrostyWhiskers.Name,"Builder Forester - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Bulk.AquaFarmer.Folktails.Name,"Bulk Aquatic Farmer- Folktails",
MoleCadre.Bulk.AquaFarmer.IronTeeth.Name,"Bulk Aquatic Farmer - IronTeeth",
MoleCadre.Bulk.AquaFarmer.Whitepaws.Name,"Bulk Aquatic Farmer - Whitepaws",
MoleCadre.Bulk.AquaFarmer.LeafCoats.Name,"Bulk Aquatic Farmer - LeafCoats",
MoleCadre.Bulk.AquaFarmer.Emberpelts.Name,"Bulk Aquatic Farmer - Emberpelts",
MoleCadre.Bulk.AquaFarmer.FrostyWhiskers.Name,"Bulk Aquatic Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Bulk.Farmer.Folktails.Name,"Bulk Farmer- Folktails",
MoleCadre.Bulk.Farmer.IronTeeth.Name,"Bulk Farmer - IronTeeth",
MoleCadre.Bulk.Farmer.Whitepaws.Name,"Bulk Farmer - Whitepaws",
MoleCadre.Bulk.Farmer.LeafCoats.Name,"Bulk Farmer - LeafCoats",
MoleCadre.Bulk.Farmer.Emberpelts.Name,"Bulk Farmer - Emberpelts",
MoleCadre.Bulk.Farmer.FrostyWhiskers.Name,"Bulk Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Bulk.Forester.Folktails.Name,"Bulk Forester- Folktails",
MoleCadre.Bulk.Forester.IronTeeth.Name,"Bulk Forester - IronTeeth",
MoleCadre.Bulk.Forester.Whitepaws.Name,"Bulk Forester - Whitepaws",
MoleCadre.Bulk.Forester.LeafCoats.Name,"Bulk Forester - LeafCoats",
MoleCadre.Bulk.Forester.Emberpelts.Name,"Bulk Forester - Emberpelts",
MoleCadre.Bulk.Forester.FrostyWhiskers.Name,"Bulk Forester - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Careful.AquaFarmer.Folktails.Name,"Careful Aquatic Farmer- Folktails",
MoleCadre.Careful.AquaFarmer.IronTeeth.Name,"Careful Aquatic Farmer - IronTeeth",
MoleCadre.Careful.AquaFarmer.Whitepaws.Name,"Careful Aquatic Farmer - Whitepaws",
MoleCadre.Careful.AquaFarmer.LeafCoats.Name,"Careful Aquatic Farmer - LeafCoats",
MoleCadre.Careful.AquaFarmer.Emberpelts.Name,"Careful Aquatic Farmer - Emberpelts",
MoleCadre.Careful.AquaFarmer.FrostyWhiskers.Name,"Careful Aquatic Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Careful.Farmer.Folktails.Name,"Careful Farmer- Folktails",
MoleCadre.Careful.Farmer.IronTeeth.Name,"Careful Farmer - IronTeeth",
MoleCadre.Careful.Farmer.Whitepaws.Name,"Careful Farmer - Whitepaws",
MoleCadre.Careful.Farmer.LeafCoats.Name,"Careful Farmer - LeafCoats",
MoleCadre.Careful.Farmer.Emberpelts.Name,"Careful Farmer - Emberpelts",
MoleCadre.Careful.Farmer.FrostyWhiskers.Name,"Careful Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Careful.Forester.Folktails.Name,"Careful Forester- Folktails",
MoleCadre.Careful.Forester.IronTeeth.Name,"Careful Forester - IronTeeth",
MoleCadre.Careful.Forester.Whitepaws.Name,"Careful Forester - Whitepaws",
MoleCadre.Careful.Forester.LeafCoats.Name,"Careful Forester - LeafCoats",
MoleCadre.Careful.Forester.Emberpelts.Name,"Careful Forester - Emberpelts",
MoleCadre.Careful.Forester.FrostyWhiskers.Name,"Careful Forester - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Snow.AquaFarmer.Folktails.Name,"Snow Aquatic Farmer- Folktails",
MoleCadre.Snow.AquaFarmer.IronTeeth.Name,"Snow Aquatic Farmer - IronTeeth",
MoleCadre.Snow.AquaFarmer.Whitepaws.Name,"Snow Aquatic Farmer - Whitepaws",
MoleCadre.Snow.AquaFarmer.LeafCoats.Name,"Snow Aquatic Farmer - LeafCoats",
MoleCadre.Snow.AquaFarmer.Emberpelts.Name,"Snow Aquatic Farmer - Emberpelts",
MoleCadre.Snow.AquaFarmer.FrostyWhiskers.Name,"Snow Aquatic Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Snow.Farmer.Desc,"Farms the snow by letting it collect first",
MoleCadre.Snow.Farmer.Cite,"It's snowing! Grab those shovels on the double!",
HR,======================================================================,
MoleCadre.Snow.Farmer.Folktails.Name,"Snow Farmer- Folktails",
MoleCadre.Snow.Farmer.IronTeeth.Name,"Snow Farmer - IronTeeth",
MoleCadre.Snow.Farmer.Whitepaws.Name,"Snow Farmer - Whitepaws",
MoleCadre.Snow.Farmer.LeafCoats.Name,"Snow Farmer - LeafCoats",
MoleCadre.Snow.Farmer.Emberpelts.Name,"Snow Farmer - Emberpelts",
MoleCadre.Snow.Farmer.FrostyWhiskers.Name,"Snow Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Snow.Forester.Folktails.Name,"Snow Forester- Folktails",
MoleCadre.Snow.Forester.IronTeeth.Name,"Snow Forester - IronTeeth",
MoleCadre.Snow.Forester.Whitepaws.Name,"Snow Forester - Whitepaws",
MoleCadre.Snow.Forester.LeafCoats.Name,"Snow Forester - LeafCoats",
MoleCadre.Snow.Forester.Emberpelts.Name,"Snow Forester - Emberpelts",
MoleCadre.Snow.Forester.FrostyWhiskers.Name,"Snow Forester - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Hauler.AquaFarmer.Folktails.Name,"Hauler Aquatic Farmer- Folktails",
MoleCadre.Hauler.AquaFarmer.IronTeeth.Name,"Hauler Aquatic Farmer - IronTeeth",
MoleCadre.Hauler.AquaFarmer.Whitepaws.Name,"Hauler Aquatic Farmer - Whitepaws",
MoleCadre.Hauler.AquaFarmer.LeafCoats.Name,"Hauler Aquatic Farmer - LeafCoats",
MoleCadre.Hauler.AquaFarmer.Emberpelts.Name,"Hauler Aquatic Farmer - Emberpelts",
MoleCadre.Hauler.AquaFarmer.FrostyWhiskers.Name,"Hauler Aquatic Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Hauler.Farmer.Folktails.Name,"Hauler Farmer- Folktails",
MoleCadre.Hauler.Farmer.IronTeeth.Name,"Hauler Farmer - IronTeeth",
MoleCadre.Hauler.Farmer.Whitepaws.Name,"Hauler Farmer - Whitepaws",
MoleCadre.Hauler.Farmer.LeafCoats.Name,"Hauler Farmer - LeafCoats",
MoleCadre.Hauler.Farmer.Emberpelts.Name,"Hauler Farmer - Emberpelts",
MoleCadre.Hauler.Farmer.FrostyWhiskers.Name,"Hauler Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Hauler.Forester.Folktails.Name,"Hauler Forester- Folktails",
MoleCadre.Hauler.Forester.IronTeeth.Name,"Hauler Forester - IronTeeth",
MoleCadre.Hauler.Forester.Whitepaws.Name,"Hauler Forester - Whitepaws",
MoleCadre.Hauler.Forester.LeafCoats.Name,"Hauler Forester - LeafCoats",
MoleCadre.Hauler.Forester.Emberpelts.Name,"Hauler Forester - Emberpelts",
MoleCadre.Hauler.Forester.FrostyWhiskers.Name,"Hauler Forester - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Hidden.AquaFarmer.Folktails.Name,"No Aquatic Farmer- Folktails",
MoleCadre.Hidden.AquaFarmer.IronTeeth.Name,"No Aquatic Farmer - IronTeeth",
MoleCadre.Hidden.AquaFarmer.Whitepaws.Name,"No Aquatic Farmer - Whitepaws",
MoleCadre.Hidden.AquaFarmer.LeafCoats.Name,"No Aquatic Farmer - LeafCoats",
MoleCadre.Hidden.AquaFarmer.Emberpelts.Name,"No Aquatic Farmer - Emberpelts",
MoleCadre.Hidden.AquaFarmer.FrostyWhiskers.Name,"No Aquatic Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Hidden.Farmer.Folktails.Name,"No Farmer- Folktails",
MoleCadre.Hidden.Farmer.IronTeeth.Name,"No Farmer - IronTeeth",
MoleCadre.Hidden.Farmer.Whitepaws.Name,"No Farmer - Whitepaws",
MoleCadre.Hidden.Farmer.LeafCoats.Name,"No Farmer - LeafCoats",
MoleCadre.Hidden.Farmer.Emberpelts.Name,"No Farmer - Emberpelts",
MoleCadre.Hidden.Farmer.FrostyWhiskers.Name,"No Farmer - Frosty Whiskers",
HR,======================================================================,
MoleCadre.Hidden.Forester.Folktails.Name,"No Forester- Folktails",
MoleCadre.Hidden.Forester.IronTeeth.Name,"No Forester - IronTeeth",
MoleCadre.Hidden.Forester.Whitepaws.Name,"No Forester - Whitepaws",
MoleCadre.Hidden.Forester.LeafCoats.Name,"No Forester - LeafCoats",
MoleCadre.Hidden.Forester.Emberpelts.Name,"No Forester - Emberpelts",
MoleCadre.Hidden.Forester.FrostyWhiskers.Name,"No Forester - Frosty Whiskers",
