ID,Text,Comment
Building.Plaza.DisplayName,Platz der Bewegung,
Building.PruningFlag.DisplayName,Baumarbeiterfahne,
Building.DiggerFlag.DisplayName,Erdarbeiterfahne,
Building.DiggerFlag.Description,Sammelt Erde aus losem Erdreich.,
Building.DiggerFlag.FlavorDescription,Die Erde wird nicht in Behälter gefüllt.,
Building.LooseDirt.DisplayName,Loses Erdreich,
Building.LooseDirt.Description,Die enthaltene Erde kann von Bauarbeitern eingesammelt werden.,Dirt ready to be collected by beavers working at the Digger Flag
Building.LooseDirt.FlavorDescription,Den ganzen Tag lang graben!,
Building.LoosenDirt.DisplayName,Gelände auflockern,
Building.LoosenDirt.Description,"Wandelt diesen Geländeblock in loses Erdreich um, das dann eingesammelt werden kann.
Kann nur an der Oberfläche verwendet werden.",
Building.RemoveDirt.DisplayName,Gelände entfernen,
Building.RemoveDirt.Description,"Entfernt diesen Geländeblock.
• <RedHighlight>Warnung:</RedHighlight> Von diesem Geländeblock gestützte Objekte werden zerstört!",
Building.LumberPress.DisplayName,Holzpresse,
Building.LumberPress.Description,Verklebt Zweige und/oder Baumrinde zu künstlichem Rohholz oder Brettern.,
Building.LumberPress.FlavorDescription,Eine nachhaltige Alternative zum Baummord,
Building.ToolFactory.DisplayName,Werkzeugfabrik,
Building.ToolFactory.Description,Produziert Geländeformungswerkzeug.,
Building.FoodProcessor.DisplayName,Nahrungsmittelherstellung,
Building.FoodProcessor.Description,Verarbeitet Zutaten zu Nahrungsmitteln.,
Building.Pile.DisplayName,Stapel,
Building.Warehouse.DisplayName,Lagerhaus,
Building.DecorativeFloor.DisplayName,Dekorboden,
Building.DecorativeFloor.Description,Dekorative Bodenpaneele,
Building.LeveeZiplineBeam.DisplayName,Seilbahndeich,
Building.BotAssembler.Description.LeafCoats,"Dient der Montage autonomer Roboter, die alltägliche Aufgaben ausführen.
Entworfen, um auf die Roboterteilefabrik gebaut zu werden, wenn diese im Baumstamm integriert gebaut wird.",
Tobbert.Ladder.DisplayName,Leiter,-
Tobbert.Ladder.Description,Eine Plattform mit einer Leiter.,-
Tobbert.Ladder.FlavorDiscription,"„But how are they supposed to hold their items?“ – pmduda
(Aber wie sollen sie ihre Gegenstände halten?)",-
Good.Leaf.DisplayName,Blatt,
Good.Leaf.PluralDisplayName,Blätter,
Good.Bark.DisplayName,Baumrinde,
Good.Bark.PluralDisplayName,Baumrinde,
Good.Branch.DisplayName,Zweig,
Good.Branch.PluralDisplayName,Zweige,
Good.Shovel.DisplayName,Spaten,
Good.Shovel.PluralDisplayName,Spaten,
Good.Apple.DisplayName,Apfel,Item Name
Good.Apple.PluralDisplayName,Äpfel,Plural Item Name
Good.Lubricant.DisplayName,Schmierstoff,
Good.Lubricant.PluralDisplayName,Schmierstoff,
Good.ChestnutFlour.DisplayName,Kastanienmehl,
Good.ChestnutFlour.PluralDisplayName,Kastanienmehl,
Good.FermentedChestnut.DisplayName,Fermentierte Kastanie,
Good.FermentedChestnut.PluralDisplayName,Fermentierte Kastanien,
Good.FermentedDandelion.DisplayName,Fermentierter Löwenzahn,
Good.FermentedDandelion.PluralDisplayName,Fermentierte Löwenzähne,
Good.FermentedFruit.DisplayName,Fermentierte Frucht,
Good.FermentedFruit.PluralDisplayName,Fermentierte Früchte,
Good.Grapes.DisplayName,Traube,
Good.Grapes.PluralDisplayName,Trauben,
Good.FancyApples.DisplayName,Edler Apfel,
Good.FancyApples.PluralDisplayName,Edle Äpfel,
Good.FruitSalad.DisplayName,Fruchtsalat,
Good.FruitSalad.PluralDisplayName,Fruchtsalat,
NaturalResource.AppleTree.DisplayName,Apfelbaum,
NaturalResource.AppleTree.FlavorDescription,Die Samen wurden von Reisenden aus fernen Ländern mitgebracht.,
NaturalResource.GrapeVine.DisplayName,Rebstock,
NaturalResource.GrapeVine.FlavorDescription,Trauben sind eine großartige Verbesserung gegenüber Beeren.,
ToolGroups.Platforms,Plattformen und Überhänge,
ToolGroups.TreeBuildings,Baumstrukturen,
ToolGroups.Industry,Industrie,
ToolGroups.Bridges,Brücken,
Zipline.DisplayName,Seilbahnen,
NaturalResource.Eucalyptus.DisplayName,Eukalyptus,
NaturalResource.Eucalyptus.FlavorDescription,"Eukalyptusbäume lösen ihre Rinde ab, nutzen wir sie doch sinnvoll!",
NaturalResource.Willow.DisplayName,Weide,
NaturalResource.Willow.FlavorDescription,Weidenbäume bilden viele Zweige und sollten regelmäßig beschnitten werden.,
Need.PlantMurderer.DisplayName,Pflanzenmörder,
Building.MetalPlatform3x3.Ladder.DisplayName,Metallplattform 3x3 mit Leiter,
Building.MetalPlatform5x5.Ladder.DisplayName,Metallplattform 5x5 mit Leiter,
Building.MetalPlatform.DisplayName,Metallplattform,
Building.DistrictGate.Description,Trennt Bezirke.,
Building.DistrictGate.DisplayName,Bezirksübergang,
Building.DistrictGate.FlavorDescription,"Bevor ihr euch auf den Weg macht, müsst ihr eure Vorräte auffüllen.",
Building.Dam.Top.DisplayName,Dekorativer Dammaufsatz,
Building.Dam.Top.Description,"Ein Dekorationselement, das der Oberseite einer Schleuse ähnelt.",
Building.MetalLantern.DisplayName,Metalllaterne,
Building.MetalGate.DisplayName,Metalltorbogen,
Building.MetalGate.Description,Ein Torbogen für den Metallzaun.,
Need.Greenery.DisplayName,Begrünung,
Building.HedgeGate.DisplayName,Heckenpflanzentorbogen,
Building.HedgeGate.Description,Ein Torbogen für die Heckenpfanzen.,
Building.ArchBanner.DisplayName,Bogenbanner,
Building.LadderTunnel.DisplayName,Leitertunnel,
Building.GathererHut.DisplayName,Sammlerhütte,
//,//,
Building.DanceHall.Description,"Ein offener Platz, auf dem Biber ausgelassen mit der Rute wackeln können.",
