ID,Text,Comment
Good.FermentedDandelion.DisplayName,Ферментована кульбаба,
Good.FermentedDandelion.PluralDisplayName,Ферментовані кульбаби,
Good.FermentedFruit.DisplayName,Ферментовані фрукти,
Good.FermentedFruit.PluralDisplayName,Ферментовані фрукти,
Good.Grapes.DisplayName,Виноград,
Good.Grapes.PluralDisplayName,Виноград,
Good.FancyApples.DisplayName,Яблучна паста,
Good.FancyApples.PluralDisplayName,Яблучна паста,
Good.FruitSalad.DisplayName,Фруктовий салат,
Good.FruitSalad.PluralDisplayName,Фруктовий салат,
NaturalResource.AppleTree.DisplayName,Яблуня,
NaturalResource.AppleTree.FlavorDescription,Це насіння везли мандрівники із далеких країн.,
NaturalResource.GrapeVine.DisplayName,Виноградна лоза,
NaturalResource.GrapeVine.FlavorDescription,Виноградна ягода це чудова альтернатива лохині.,
ToolGroups.Platforms,Платформи та піддашки,
ToolGroups.TreeBuildings,Деревоподібні структури,
ToolGroups.Industry,Виробництво,
ToolGroups.Bridges,Мости,
Zipline.DisplayName,Зиплайни,
NaturalResource.Eucalyptus.DisplayName,Евкаліпт,
NaturalResource.Eucalyptus.FlavorDescription,"Евкаліпт періодично скидає свою могутню кору, давайте використовувати її з користю на наші справи!",
NaturalResource.Willow.DisplayName,Верба,
NaturalResource.Willow.FlavorDescription,"На вербі виростає багато гілок, тому її слід часто підстригати.",
Need.PlantMurderer.DisplayName,Вбивство рослин,
Building.MetalPlatform3x3.Ladder.DisplayName,Металева платформа 3×3 з драбиною,
Building.MetalPlatform5x5.Ladder.DisplayName,Металева платформа 5×5 з драбиною,
Building.MetalPlatform.DisplayName,Металева платформа,
Building.DistrictGate.Description,Розділяє райони.,
Building.DistrictGate.DisplayName,Районні ворота,
Building.DistrictGate.FlavorDescription,"Перш ніж вирушати в дорогу, слід запастися всім необхідним.",
Building.Dam.Top.DisplayName,Декоративний верх дамби,
Building.Dam.Top.Description,"Декоративний елемент, схожий на верхню частину шлюзу.",
Building.MetalLantern.DisplayName,Металевий ліхтар,
Building.MetalGate.DisplayName,Металеві ворота,
Building.MetalGate.Description,Ворота для металевої огорожі.,
Need.Greenery.DisplayName,Озеленення,
Building.HedgeGate.DisplayName,Ворота живоплоту,
Building.HedgeGate.Description,Ворота для живоплоту.,
Building.ArchBanner.DisplayName,Арковий прапор,
Building.LadderTunnel.DisplayName,Тунель з драбиною,
Building.GathererHut.DisplayName,Хатина збирача,
Building.SeepCover.DisplayName,Кришка джерела,
Building.SeepCover.Description,"Кришка, яку можна встановити на джерело води або джерело зловоди, щоб запечатати його. Її можна відкривати й закривати за потреби.",
Building.BadwaterSeepRig.DisplayName,Установка для видобутку зловоди,
Building.BadwaterSeepRig.Description,Запечатує джерело зловоди. Працівники видобувають зловоду безпосередньо з джерела.,
Building.TreeTrunk.Overhang1x2.DisplayName,Навіс зі стовбура 1×2,
Building.TreeTrunk.Overhang1x3.DisplayName,Навіс зі стовбура 1×3,
Building.TreeTrunk.Overhang1x2.Corner.DisplayName,Кутовий навіс зі стовбура 1×2,
Building.TreeTrunk.Overhang1x3.Corner.DisplayName,Кутовий навіс зі стовбура 1x3,
Building.TreeTrunk.Overhang2x2.Corner.DisplayName,Кутовий навіс зі стовбура 2x2,
Building.TreeTrunk.Overhang2x3.Corner.DisplayName,Кутовий навіс зі стовбура 2x3,
Building.TreeTrunk.Overhang3x3.Corner.DisplayName,Кутовий навіс зі стовбура 3x3,
Building.Branch.Platform.DisplayName,Платформа з гілок,
Building.Branch.Platform.Double.DisplayName,Подвійна платформа з гілок,
Building.Branch.Bridge.Stairs.DisplayName,Сходи з гілок,
Building.Wonder.LeafCoats.DisplayName,Диско-рейв,
Building.Wonder.LeafCoats.Description,Танці та безліч різнокольорових вогнів.,
Building.Wonder.LeafCoats.FlavorDescription,"Коли грає музика, думки зайві. Такий закон природи.",
Building.Roof.Dynamic.DisplayName,Динамічний листяний дах,
Building.Roof1x1.LeafCoats.DisplayName,Динамічний дах із нішею,
Building.Roof2.Roof1x1.DisplayName,Бічний дах із нішею,
Building.Roof2.Side.DisplayName,Бічний дах,
Building.Roof2.Corner.Int.DisplayName,Внутрішній кут бічного даху,
Building.Roof2.Corner.Ext.DisplayName,Зовнішній кут бічного даху,
Building.Roof2.Solid.DisplayName,Блок бічного даху,
